url_code,time_utc,type,caption,likes,comments
CyCIasmLcLz,2023-10-05 22:08:42,GraphVideo,"Reporting From the Last Leg of Fashion Month 

Over the past month, much of the fashion industry has traveled to fashion weeks in New York, London and Milan before arriving in Paris for what is arguably the biggest of them all. As Paris Fashion Week comes to a close, the photographer @simbarashecha takes us on a tour of what it has been like, inside and outside shows. 

Tap the link in our bio for more scenes from Paris. Video by @simbarashecha and Rebecca Suner",19627,349
CyB21ByJtS-,2023-10-05 19:33:31,GraphSidecar,"As tourism returns to prepandemic levels across Italy, travelers itching to visit Florence face a delicate dilemma: how to experience the Tuscan capital’s Renaissance grandeur while remaining sensitive to the damage mass tourism inflicts. 

It is best to approach Florence not as a historical theme-park, but as a living city, by seeking out lesser-known pockets and new projects — from an ambitious cultural complex to a tiny trattoria run by passionate young Florentines — that will help sustain this city for years to come.

Tap the link in our bio to see @ingridkwilliams’s full list of recommendations for 36 hours in Florence. Photos by @sw_photo",67677,301
CyBuV_4uxT7,2023-10-05 18:20:04,GraphVideo,"Russian Strike on Village Shop Kills Over 50, Ukrainian Officials Say

A Russian assault on a village shop in the northeastern Kharkiv region of Ukraine killed dozens of people on Thursday, Ukrainian officials said, in what would be one of the deadliest wartime attacks on civilians in months.  Ukraine’s prosecutor general’s office said that 51 people were killed and at least six others wounded in the strike, which the local military administration said took place shortly after 1 p.m.

Read more about the strike at the link in our bio.",13239,1335
CyBiG4KuA5H,2023-10-05 16:33:33,GraphVideo,"With Iranian Girl in Coma, Suspicion Falls on Government

Armita Geravand, 16, her short black hair uncovered, entered a subway car in Tehran early Sunday on her way to school. Minutes later, she was dragged out unconscious and laid on the train platform. All week, Armita has been in a coma, guarded by security agents in the intensive care unit of a military hospital in Tehran and evoking broad comparisons to Mahsa Amini, who died last year at 22 in the custody of the morality police after being accused of violating Iran’s hijab rules, which require women to cover their hair. Exactly what happened to Armita on Sunday is not clear, but the news of another young woman in a coma under murky circumstances — another girl, another metro station, another hospital, another grief-stricken family — was enough to stir outrage in Iran and fuel accusations that the government’s hijab agents must have harmed her.

Read more about the incident at the link in our bio.",95309,3393
CyBMghILkdI,2023-10-05 13:23:43,GraphSidecar,"After surviving more than three decades of on-and-off war and pressure from big outside powers to give up, or at least narrow, its ambitions as a separate country with its own president, army, flag and government, the Republic of Artsakh, within the internationally recognized borders of Azerbaijan, collapsed almost overnight.

Tens of thousands died fighting for or against it, destroying the careers of two presidents — one Armenian, one Azerbaijani — and tormenting a generation of American, Russian and European diplomats pushing stillborn peace plans. It outlasted six U.S. presidents.

But the self-declared state in the mountainous enclave of Nagorno-Karabakh — recognized by no other country — vanished so quickly last week that its ethnic Armenian population, driven by fears of ethnic cleansing by a triumphant Azerbaijan, had only minutes to pack before abandoning their homes and joining an exodus. 
Tap the link in our bio to read more about the Azerbaijan-Armenia conflict. Photos by @nannaheitmann",32208,964
CyBAIBxL2bH,2023-10-05 11:35:31,GraphImage,"Jimmy Butler, a forward for the Miami Heat, adopted an emo persona for the team’s media day, an annual rite of passage before the start of training camp in which players speak with reporters. Though the bit was short-lived, it left a lasting impression on the internet, inspiring memes referring to the classic emo song, “Fall for You,” by Secondhand Serenade.

Butler has never been concerned with what anyone expects of him. He blasts country music in the Heat’s locker room, irritating most of his teammates. He started a coffee company during the Covid pandemic, initially charging $20 a cup. He is also a ferocious competitor, and on Monday he pledged to lead the Heat back to the NBA finals this season.

Read the full story at the link in our bio. Photo by Rebecca Blackwell/@apnews",65903,416
Cx_lvzMt1Cy,2023-10-04 22:55:46,GraphImage,"The story of how state troopers, S.W.A.T teams and other law enforcement officials came to find Charlotte Sena is a combination of good luck and old-fashioned police work. A fingerprint found on a ransom note led investigators to the suspect, who apparently dropped off the note at Charlotte’s house himself — and, though a trooper had been stationed outside, left without being apprehended.

Charlotte's disappearance Saturday night had shattered a weekend family camping trip. She was reunited with her parents on Monday, and was said to be in good health. The suspect, Craig Nelson Ross Jr., was arrested at his mother’s home on Monday and charged with first-degree kidnapping on Tuesday. He pleaded not guilty; additional charges are expected, according to the New York State Police.

Tap the link in our bio to learn how law enforcement solved this case and brought Charlotte home safe. Photo by @cschultzphoto",36450,311
Cx_b9KpuNWt,2023-10-04 21:02:05,GraphVideo,"Kaiser Permanente Health Care Workers Begin Strike

More than 75,000 Kaiser Permanente healthcare workers on Wednesday began a three-day strike, a job action that could cause delays for patients — especially in California — in getting medical appointments, lab results and prescriptions.

Kaiser, one of the nation’s largest nonprofit health systems, provides care under its health plans for 13 million people in eight states. Union leaders say this could be the largest strike by health care workers in recent U.S. history.

Learn more at the link in our bio.",12676,371
Cx_TaHurSZO,2023-10-04 19:45:38,GraphImage,"President Biden canceled an additional $9 billion in student debt on Wednesday as repayments started up again this month after a three-year pause.

The move affects 125,000 people who qualify under existing programs, including public-service workers such as teachers and firefighters and people on permanent disability, according to a White House statement.

The announcement comes as Biden tries to find workarounds to offer some debt relief after the Supreme Court struck down his more ambitious plan over the summer. That plan would have wiped out more than $400 billion in student debt for about 43 million borrowers.

Read more about Biden’s plan at the link in our bio. Photo by @nytmills",122130,3125
Cx_LlyOuhfE,2023-10-04 18:37:13,GraphSidecar,"Michael Bock patrols the city of Portland, Oregon, on behalf of Echelon Protective Services, in his family’s 2006 minivan. Without the benefit of lights or a siren, he rolls down his window to cajole people into behaving, using a mixture of charm, intimidation, commiseration and free cigarettes.

In many of America’s overwhelmed downtowns, private security guards like Bock have become the solution of last resort.

In Portland, a record-breaking number of daily emergencies has strained every part of the system: hold times for 911 calls have quintupled since 2019; the average police response time has slowed to nearly an hour; firefighters work overtime, handling more overdoses than actual fires; and each week there is a shortage of ambulances left to respond to hundreds of medical emergencies.
 
Most major U.S. cities now have at least three times the number of security guards on the street as sworn police officers, even though guards typically operate with minimal oversight, less training and little power to enforce the law. 

Tap the link in our bio to read more about Bock. Photos by @erinschaff",49716,884
Cx-5mAiOSN1,2023-10-04 15:59:58,GraphImage,"Rudolph Giuliani’s drinking was long whispered about by former City Hall aides, White House advisers and political socialites. Now it has become an investigative subplot in Donald Trump’s federal case over 2020 election interference. Prosecutors have shown an interest in Giuliani’s drinking habits, and whether the former president ignored what his aides described as the plain inebriation of the former mayor, who is referred to in court documents as “Co-Conspirator 1.”

Tap the link in our bio to read the full investigation. Photo by @erinschaff",20763,504
Cx-x3uBrbYG,2023-10-04 14:52:28,GraphSidecar,"After 140 years, Antoni Gaudí’s unrealized masterpiece is finally nearing completion. 

Barcelona’s Sagrada Familia is inching toward completion with five of its six central towers fully built as of last week. 

But with construction expected to continue, would-be pilgrims to the site — one of Barcelona’s most iconic monuments — should not expect to see Antoni Gaudí’s structurally audacious masterpiece fully realized until 2026 at the very earliest.

Learn more about the famous incomplete church at the link in our bio. Photos by Enric Fontcuberta/EPA, via Shutterstock, Alejandro Garcia/EPA, via Shutterstock, Pau Barrena/Agence France-Presse — Getty Images, Darrin Zammit Lupi/Reuters",106816,411
Cx-mo5QLGhS,2023-10-04 13:14:20,GraphSidecar,"Lise Meitner’s identity — Jewish and a woman — prevented her from winning a Nobel Prize and sharing credit for discovering the process that enabled the creation of the atomic bomb, according to newly translated documents.

Meitner helped develop the theory of nuclear fission, working closely with Otto Hahn, who was named the sole Nobel Prize winner in Chemistry in 1944. The discovery was key to the Manhattan Project, the top-secret American effort led by J. Robert Oppenheimer to develop the first nuclear weapons. Meitner was nominated 46 times for the Nobel in both Physics and Chemistry, but never won. 

Tap the link in our bio to read more about the woman whom the American press dubbed the “mother of the atomic bomb,” an association she rejected. Photos by Bettmann, via Getty Images and CBW/Alamy.",100820,487
Cx9V_kwMKKx,2023-10-04 01:31:14,GraphVideo,"Kevin McCarthy Loses House Speakership, Says He Won’t Run Again

The House voted on Tuesday to oust Kevin McCarthy, a representative from California, from the speakership, a move without precedent that left the chamber without a leader and plunged it into chaos. McCarthy, a California Republican, said he would not seek to reclaim the post.

Tap the link in our bio to read more about what to expect in the coming weeks as the House seeks a new path forward.",16296,1366
Cx9J_2qsVq4,2023-10-03 23:48:10,GraphVideo,"At 104, She Wondered: Could She Skydive Again?

Dorothy Hoffner, 104, set a Guinness World Record as the oldest person in the world to skydive. Born in 1918, Hoffner had survived both the Spanish flu and Covid-19 pandemics, as well as her first skydiving attempt at age 100.

Tap the link in our bio to read more about Hoffner and why she had a sudden yearning to fall 10,000 feet for a second time.",656955,7951
Cx8-BKXOCh6,2023-10-03 22:00:08,GraphImage,"In Harlem, a dilapidated neo-Gothic rectory has been transformed into an artist’s sanctuary.

Despite its water-damaged interior — a warren of cramped bedrooms and leaky bathrooms once occupied by priests — the artist felt strongly that the building, which dates to around 1907, should remain standing, as a part of the area’s history. But she also aspired to give it a new life as a family home and studio.

Once the contractor’s team began peeling back layers of plaster, they found that the joists were rotten and that the whole interior had to be demolished. But the artist and the architects came to see this discovery as liberating — it freed them to create an entirely new layout.

Tap the link in our bio to see inside the home and read the article by Alice Newell-Hanson (@a_m_n_h). Photo by @jasonschmidtstudio.",13071,120
Cx82ht9OK0w,2023-10-03 20:54:41,GraphImage,"On Tuesday, the House voted to oust Kevin McCarthy from the speakership, a move without precedent in modern history that left the chamber without a leader and plunged it into chaos.

Democrats joined with a small group of hard-liners in McCarthy’s own party to strip the California Republican of the speaker’s gavel in a 216 to 210 vote. It was the culmination of a bitter power struggle between McCarthy and members of a far-right faction who tried to block his ascent to the speakership in January and have tormented him ever since, trying to stymie his efforts to keep the government funded and the nation from defaulting on its debt.

This is a developing story. Tap the link in our bio for live updates and to see how every representative voted. Photo by Shawn Thew/EPA, via Shutterstock",34884,1143
Cx8hg_5r-iN,2023-10-03 17:52:07,GraphVideo,"Passenger Plane Near Misses Happen Far More Often Than Previously Known

A New York Times investigation found that U.S. passenger planes come dangerously close to crashing into each other far more frequently than the public knows. So far this year, close calls involving commercial airlines have been happening, on average, multiple times a week, according to a Times analysis. In July alone, at least 46 close calls involving commercial airlines were recorded.

What’s the reason for all the close calls? Read the full investigation at the link in our bio.",63526,885
Cx8PsfAuJKV,2023-10-03 15:15:22,GraphSidecar,We’ve rounded up 25 of the best restaurants in San Francisco. Tap the link in bio to see the full list.,12277,158
Cx8BBBZOkyJ,2023-10-03 13:07:06,GraphSidecar,"A Connecticut child care center, the Friends Center for Children, is providing its staff with rent-free homes designed by first-year graduate students at the Yale School of Architecture. The homes are part of an unusual experiment that hopes to improve the quality of life for early childhood educators, and increase their buying power, without raising tuition costs for parents.

Tap the link in our bio to read the full story. Photos by @joebuglewicz",64279,585
Cx6ooHzshvo,2023-10-03 00:14:44,GraphSidecar,"On Sunday, scores of Taylor Swift fans went to a New York Jets game and mingled with football fans both in the parking lot and inside the stadium.

When word leaked that Swift might make an appearance at MetLife Stadium in New Jersey for the game between the Kansas City Chiefs and the Jets (to cheer on her rumored new boyfriend, Kansas City tight end Travis Kelce) the crowds showed up en masse. People who were close enough to see her spent much of the game gawking and taking photos as the pop star waved at fans.

Tap the link in our bio to see what celebrities went to the game with Swift and what fans wore on game day. Photos by @saranaomiphoto",111811,1037
Cx6UAFJuif3,2023-10-02 21:17:00,GraphVideo,"On MovieTok, reviewers can reach an audience of millions and earn tens of thousands of dollars per post. “Critics,” they say, are old news.

Several earn enough on the platform to make their passion for film a full-time job, a feat amid continuous cuts to arts critic positions in newsrooms.

But the new school of film critics doesn’t see much of itself in the old one. And some tenets of the profession — such as rendering judgments or making claims that go beyond one’s personal taste — are now considered antiquated and objectionable.

Tap the link in our bio to read more about MovieTok. Video by Karen Hanley, @ugwu and @globalgabrielgrey",5552,112
Cx6Ie82vp14,2023-10-02 19:35:08,GraphVideo,"Long Overlooked, This Hungarian Scientist Helped Shield the World From the Coronavirus

Katalin Karikó grew up in Hungary, daughter of a butcher. She decided she wanted to be a scientist, although she had never met one. She moved to the U.S. in her 20s, and for decades never found a permanent position or earned more than $60,000 a year.

Now Karikó, 66, has emerged as one of the heroes of Covid-19 vaccine development. Her work, with her close collaborator, Dr. Drew Weissman of the University of Pennsylvania, laid the foundation for the stunningly successful vaccines made by Pfizer-BioNTech and Moderna. On Monday, they were jointly awarded the Nobel Prize for Physiology or Medicine for their research.

Read more at the link in our bio.",60234,1142
Cx54mIMLzHJ,2023-10-02 17:15:02,GraphSidecar,"NASA is now plotting a return to the moon. This time, the stay will be long-term. 

To make it happen, NASA is going to build houses on the moon that can be used not just by astronauts, but by ordinary civilians as well. The agency believes that by 2040 Americans will have their first subdivision in space. Living on Mars isn’t far behind. Some in the scientific community say NASA’s timeline is overly ambitious, particularly before a proven success with a new lunar landing. But seven NASA scientists interviewed for this article said that a 2040 goal for lunar structures is attainable if the agency can continue to hit its benchmarks.

How does NASA plan to do it? Tap the link in our bio to read the full story. Photos by Icon and SEArch+ LUNAR LANTERN for Project Olympus",55461,2404
Cx5wTv1Jc0q,2023-10-02 16:03:28,GraphImage,"After decades of exaggerating with impunity about the value of his properties, former President Donald Trump went on trial Monday in New York to face a lawsuit that accuses him of inflating his riches by billions of dollars and crossing the line into fraud.

The trial in State Supreme Court in Manhattan will be the first of several government trials that Trump will face in the coming year, a procession of high-stakes courtroom battles that coincide with his third White House run.

Tap the link in our bio for live coverage. Photo by Jefferson Siegel for The New York Times.",53485,2729
Cx5qva_r1EH,2023-10-02 15:13:58,GraphSidecar,"If you follow the winding roads to Mountain View, Arkansas, home of the Ozark Folk Center, you’ll be rewarded with the sounds of fiddles, banjos and guitars, and, if you don’t have one already, a passion for music. The center, which turned 50 this year, is singular among the state’s 52 state parks in that its draw is not landscape and nature. 

“Our resource here is the people,” said Keith Symanowitz, the park’s promotions director. “Our mission here is to perpetuate, present and promote the Ozark way of life.” The staff does so by giving the people of the region, which is rural and largely white, a place to do the things they’ve always done — and visitors can watch and even try those things themselves: making quilts, brooms, knives and home remedies; carving wood, forging iron, tanning and shaping leather; weaving and dyeing fabric.

Though Mountain View’s economy depends to a large extent on tourism, the place is authentic. People there are living their lives as they always have, not because they think you will find it enchanting, but because that is what they do and they like doing it. 

Tap the link in our bio to visit the town with music in its heart. Photos and video by @houstoncofield",17277,131
Cx5dVyAOmA2,2023-10-02 13:16:52,GraphImage,"Gov. Gavin Newsom of California announced on Sunday night that he has chosen Laphonza Butler, the president of Emily’s List and a former labor leader, to fill the vacancy left in the Senate by the death of Dianne Feinstein.

Butler has been a fixture in California politics for nearly 15 years as a former leader of the state’s largest labor union and an adviser to Vice President Kamala Harris. In 2021, she became the first Black woman to take the helm at Emily’s List, the fund-raising powerhouse dedicated to electing female candidates and supporters of reproductive rights. Senator Feinstein died at 90 on Thursday. 

In choosing Butler, who is expected to be sworn in on Wednesday, Newsom followed through on a pledge he made more than two years ago to name a Black woman to the Senate if a vacancy were to emerge.

Tap the link in our bio to read more about Butler. Photo by Chip Somodevilla/Getty Images",47572,964
Cx3-N7YMXtK,2023-10-01 23:55:37,GraphImage,"Gwyneth Paltrow knows she and her company, Goop, are cultural lightning rods.

This year, Paltrow was roundly mocked online for a filmed interview in which she talked about intermittent fasting and her seemingly stringent diet. In March, spectators took note of every outfit she wore (mostly from Goop’s G Label) in her trial for a 2016 skiing collision in Utah. Her 2014 post on her divorce from the Coldplay singer Chris Martin delivered the phrase “conscious uncoupling” to the world.

Goop, which encompasses a whole constellation of healthy-ish, wellness-flavored brands, is celebrating its 15th anniversary. It’s derided by critics (in September 2018 Goop settled a false-advertising lawsuit brought by district attorneys in California) as much as it’s adored by fans. As an entrepreneur, Paltrow may wield more power than she ever did when she was regularly acting.

Tap the link in our bio to read the full interview with @gwynethpaltrow, who said she was looking forward to what she called her “crone” years, when she can cook and become a grandmother. Photo by @danascruggs",36106,1006
Cx3uw3BOdXO,2023-10-01 21:10:38,GraphSidecar,"Anything Beyoncé does becomes a cultural event, but her Renaissance World Tour has become a cultural movement. People are crossing the globe to see her, comparing set lists and fashion choices and attending multiple shows. Silver and rhinestones have become Renaissance signals, as recognizable as any big brand logo. Products that she has used on tour are selling out, and chrome is appearing in fall look books. 

The tour has broken Madonna's record, set in 2009, for the highest-grossing tour by a solo female artist. By its close, Beyoncé will have generated an estimated $4.5 billion for the American economy, about as much as the 2008 Olympics did for Beijing.

Read more about the record-breaking tour at the link in our bio. Photos by @markosian and Nick Feder for The New York Times.",98300,618
Cx3VZRFu54r,2023-10-01 17:28:58,GraphSidecar,"A Canadian man was charged with aiding 14 suicides, including that of Ashtyn Prosser, who died one month before his 20th birthday. The man, Kenneth Law, is accused of operating a group of businesses that shipped about 1,200 packages of toxic salt to people in 40 countries, fulfilling orders placed on his website.

Investigators said that Law had shipped 160 packages in Canada; he has been charged by multiple police agencies in Ontario with counseling or aiding suicide in connection with the 14 deaths. The victims were between 16 and 36 years old.

Britain is investigating the deaths of 88 of the 272 people there who purchased salts from Law’s website, a spokesman for the National Crime Agency in Britain said in an email.

Read more about the investigation at the link in our bio. Photos by Tara Walton for The New York Times",63431,993
Cx3DdVgryOH,2023-10-01 14:52:14,GraphSidecar,"Dating among older adults is in the spotlight thanks to the upcoming premiere of “The Golden Bachelor,” which follows a 72-year-old widower on his quest to find a partner.

Though reality TV is unlikely to reflect the typical experiences of older single people, millions of them are looking for love — and their stories are often overlooked. 
Older daters face all of the challenges their younger counterparts do — burnout, ghosting, gaslighting — but many of them have found that dating can be infinitely better when you don’t have as much to prove.

Read more about what it's like to date in your 60s and beyond at the link in our bio.

Photo by @marta_blue",19709,166
Cx21Mw-uR0D,2023-10-01 12:47:38,GraphSidecar,"Sharing a city apartment with a Great Dane can be a challenge. First, you’ll have to convince someone to rent to you.

Will the prospective buildings impose a weight limit, as they often do? Will Great Danes be on a list of forbidden breeds, as they frequently are? Will the management charge a monthly pet rent that can be as high as $100? Will it insist on meeting your dog, and if so, will there be chemistry?

Canine owners and experts agree that it is not the size of the dog that matters in city apartments, but the animal’s disposition and needs. 

But building rules aside, what’s it actually like sharing a small apartment with a large canine roommate? And what breeds might make better apartment dogs than others? We spoke to dog owners about the challenges — and joys — of cohabiting in a tiny space. Tap the link in our bio to meet the owners of big dogs in small apartments. Photos by @clarkhodgin and @scottymacphoto",55035,742
