owner_username,url_code,time_utc,type,caption,likes,comments,is_about_gaza_1,is_about_gaza_2,cluster_id,cosine_score
Reuters,CyivHvRtKSv,2023-10-18 14:01:08,GraphImage,"Israeli Prime Minster Benjamin Netanyahu welcomes President Joe Biden in Tel Aviv, Israel, October 18, 2023. 

Biden arrived in Israel pledging solidarity in its war against Hamas and saying that a blast that killed huge numbers of Palestinians at a Gaza hospital appeared to have been caused not by Israel but by its foes. The fireball that engulfed the Al-Ahli al-Arabi hospital on Tuesday evening wrecked White House plans for Biden's emergency diplomatic mission to the Middle East, with Arab leaders calling off their planned summit with him. 🔗 Read more at our link in bio. 📷 @Evelynpix #Biden #Netanyahu #reuters #reutersphotos #israel #gaza #war #conflict",5721,2170,True,True,ins_6,0.7940942063453394
Reuters,CyRS9XtuZ2T,2023-10-11 19:28:50,GraphVideo,"Israeli Prime Minister Benjamin Netanyahu has vowed to destroy Hamas, after the Islamist group invaded Israel in a surprise assault that killed at least 1,200 people. But what is Hamas? 
 
Hamas, or the Islamic Resistance Movement, was founded in 1987 during the first Palestinian Intifada, or uprising. It is backed by Shi’ite Iran and shares the Islamist ideology of the Muslim Brotherhood, which was established in Egypt in the 1920s.
 
It is part of a regional alliance comprising Iran, Syria and the Shi’ite Islamist group Hezbollah in Lebanon, which all broadly oppose U.S. policy in the Middle East and Israel.
 
🔗 Read the latest on the Israel-Hamas war at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",3567,683,True,True,ins_6,0.8211275745685266
NYTimes,Cy6BYRcLIpT,2023-10-27 15:03:43,GraphVideo,"For many Palestinians in Gaza, sporadic access to WhatsApp is one of the few outlets for sharing firsthand accounts of the war happening around them: raw reflections on death, despair and shattered dreams sent via audio messages from a territory under siege.

For two weeks in mid-October, Tasneem Ismael Ahel, a 19-year-old college student from Gaza City, documented how her hometown was transformed under Israeli bombardment, sharing daily updates with The New York Times in the form of an audio diary.

Video showed damage in the Al-Rimal neighborhood of Gaza City, where she was raised. Tap the link in our bio to hear more from @tasneem__ismael",28709,3542,True,True,ins_1,0.666668629049272
NYTimes,Cy3yfqauMP9,2023-10-26 18:15:54,GraphVideo,"Mother of Israeli Hostage Speaks 

Orit Meir, the mother of an Israeli hostage, wept as she recounted the shock she felt when she saw her son, Almog Meir Jan, 21, in a video released by Hamas. He had been at a music festival near Gaza when Hamas launched its deadly attacks on October 7.

Tap the link in our bio for live coverage of the Israel-Hamas War.",10718,2677,True,True,ins_1,0.7062967430648016
NYTimes,CyevZ0gpen2,2023-10-17 00:46:37,GraphSidecar,"Family and friends gathered in a Chicago suburb on Monday to mourn the death of Wadea Al-Fayoume, the boy stabbed to death over the weekend in an attack motivated by hate for Muslims and the fighting in Israel and Gaza.

The crowd appeared to number in the thousands in Bridgeview, Illinois, where the family of Wadea, 6, remembered him at a funeral. His parents’ homeland is Palestine. Oday Al-Fayoume, Wadea’s father, knelt beside his son’s grave (photo 3) as supporters held his shoulders. A short drive away from the mosque where the service was held, Wadea’s 71-year-old landlord, Joseph Czuba, was making his initial appearance in court. He has been charged with murder and hate crimes. Officials in Illinois and Washington have issued statements condemning the attack. 

Tap the link in our bio to read more about Wadea, his death and the funeral. Photos by @jaymiey",76288,2207,True,True,ins_1,0.696194707336915
NYTimes,CydwcQLrNyX,2023-10-16 15:39:08,GraphVideo,"Kibbutz Massacre Survivors Recount Hamas Attack

“It was my worst nightmare that terrorist people will go in the kibbutz,” Koren Hazut, a survivor of  the Hamas attack on the Nir Oz kibbutz said. “But in my worst nightmares, I never imagined it can be so bad and so cruel.” On Oct. 7, Nir Oz, located two kilometers from the Israel-Gaza border, was the site of a brutal massacre by Hamas assailants. Three survivors tell the New York Times how they lived through it.

Video by David Blumenfeld, Carmit Hoomash, Alexandra Eaton, Noah Throop and Natalie Reneau for The New York Times",41815,7009,True,True,ins_1,0.7155091903322318
NYTimes,CydnlNCsUYL,2023-10-16 14:25:00,GraphImage,"The authorities in suburban Chicago accused a man of fatally stabbing a 6-year-old boy on Saturday and seriously wounding the boy’s mother because they were Muslim, an attack that officials tied to the violence in Israel and Gaza.

The killing in Illinois alarmed Muslim leaders, who called on American politicians and journalists to more fully reflect the humanity of Palestinian people as they address the conflict overseas.

The boy, identified as Wadea Al-Fayoume by a family member and the Council on American-Islamic Relations, was stabbed 26 times and pronounced dead at a hospital, according to the sheriff’s office. The boy’s mother, 32, was in serious condition with more than a dozen stab wounds, officials said. Officials said she ran into a bathroom and continued fighting off the attacker as she dialed 911. Relatives said the family is Palestinian American.

Read what we know about the attack at the link in our bio.",53756,2522,True,True,ins_1,0.6237173955809207
NYTimes,CycBVi1uiWw,2023-10-15 23:27:30,GraphVideo,"Slaughter at a Festival of Love and Peace Leaves Israel Transformed

“Imagine being at Burning Man in the middle of the Nevada desert, and you’re dancing, and then gradually it dawns on you that a bunch of people have surrounded you — and they’re about to start slaughtering you,” the New York Times correspondent Roger Cohen said of a brutal Hamas attack on a music festival in south Israel.

In this massacre of youth, Israel’s 75-year-old quest for some carefree normalcy met the murderous fury of Hamas, the Palestinian faction that controls Gaza. Tap the link in our bio to read Cohen’s full piece on how the festival massacre has transformed Israel.",79413,7319,True,True,ins_1,0.7288769660470588
NYTimes,CyW4UsXOIhB,2023-10-13 23:30:59,GraphVideo,"Inside Kfar Azza, a Village Attacked by Hamas Militants

New York Times journalists were escorted by Israeli soldiers into the small village of Kfar Azza, where a massacre occurred after Hamas gunmen surged across the border from Gaza.

More than 1,300 civilians and soldiers have been killed in Israel.

Before the assault, Kfar Azza was a close-knit community of about 750 people, with a social club and a synagogue. Read the full story at the link in our bio. 

Video by @sergeyponomarev, Rebecca Suner, Nikolay Nikolov.",19180,4600,True,True,ins_1,0.8020290527280567
NYTimes,CyUCTvsuigM,2023-10-12 21:11:50,GraphVideo,"Four days after Hamas massacred more than 250 people at a music festival, Israel Ziv, a retired Israeli Army general, went back to the site of the rave.

Read his whole story at the link in our bio. Video by Ang Li and David Blumenfeld for The New York Times",41117,3814,True,True,ins_1,0.5744613393390536
NYTimes,CyPIeYCLVDc,2023-10-10 23:22:44,GraphVideo,"‘Everyone Died’: How Gunmen Killed Dozens In Sderot

Warning: graphic content. Videos filmed by residents in Sderot and verified by The New York Times Visual Investigations team captured a grisly and indiscriminate shooting rampage by Palestinian militants in the Israeli city on Saturday.

Tap the link in our bio to watch the full video and to get the latest updates on the war. Video by David Blumenfeld, Alexander Cardia and Dmitriy Khavin for The New York Times",47507,4701,True,True,ins_1,0.6323788568100537
NYTimes,CyOr2v-O4Lf,2023-10-10 19:09:07,GraphVideo,"New York Times Correspondent Roger Cohen on the Mood in Israel

“I’ve been confronted by an Israel that is clearly in shock,” the New York Times correspondent Roger Cohen said, after arriving in Тel Aviv in the early morning on Oct. 10. Israel is reeling from a cross-border assault launched by Palestinian gunmen that killed more than 900 people. “I didn’t leave one room in which people were not crying,” Cohen said.

For live updates on the war in Israel and Gaza tap the link in our bio.",25411,1891,True,True,ins_1,0.6868351478198951
WSJ,CywKeyTLr3r,2023-10-23 19:12:22,GraphVideo,"Dafna Rousso and her daughters hid in a safe room for 18 hours while Hamas fighters attacked Israel’s Kfar Aza kibbutz near Gaza. Her husband, Uri, died trying to protect the community.⁠
⁠
Watch the full video at the link in our bio.",11299,2439,True,True,ins_1,0.6343107355079715
WSJ,CyRIOkntQk_,2023-10-11 17:57:05,GraphVideo,"Here’s how the massacre unfolded at the Tribe of Nova Festival in Re’im, Israel—one of the deadliest sites of Hamas’s surprise attack.⁠
⁠
Watch the full video at the link in our bio.⁠
⁠
Photo: Jack Guez/AFP/Getty Images",10242,1281,True,True,ins_1,0.754502842469485
Reuters,CzEPhb8LrOl,2023-10-31 14:19:13,GraphImage,"Nazih, son of Hezbollah member Mounir Youssef Achour, who was killed in southern Lebanon amid tension between Israel and Hezbollah, lies on top of his father's coffin during his funeral in Chaqra, Lebanon, October 30, 2023. 
 
The Iran-backed group has had 47 fighters killed in Israeli strikes at Lebanon's frontier since its Palestinian ally Hamas and Israel went to war after the group attacked Israel on Oct. 7, killing 1,400 people and taking hundreds more hostage. 
 
🔗 Read more on the war at our link in bio. 📷  @ZohraBensemra  #reuters #reutersphotos #Lebanon #Chaqra #Hezbollah",15930,1363,True,True,ins_1,0.6642009515623283
Reuters,Cy4RarWrcsu,2023-10-26 22:44:53,GraphImage,"Friends and family take cover as rocket sirens sound during the funeral of Sagiv Ben Zvi, 24, in Holon, Israel, October 26, 2023. Ben Zvi was killed following the deadly infiltration by Hamas gunmen from the Gaza Strip as he attended the Nova festival in southern Israel. 🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 @Evelynpix #Israel #reuters #reutersphotos #war #conflict #Hamas #Gaza",4878,1555,True,True,ins_1,0.6852117562261666
Reuters,Cy1KzdtLuck,2023-10-25 17:49:23,GraphImage,"The daughter of Palestinian man Ali El-Daba shows a bracelet to help identify her at a shelter in Khan Younis in the southern Gaza Strip, October 24, 2023.
 
With so many bodies, Palestinians in Gaza are burying the unidentified dead in mass graves, with a number instead of a name, residents say. Now, some families are using bracelets in the hope of finding their loved ones should they be killed.
 
The El-Daba family has tried to reduce the risk of being struck down during the heaviest-ever Israeli bombardment of Gaza by splitting up the children – four children with his wife in the North and three with him. Israel launched the air strikes after Hamas militants attacked Israeli towns on Oct. 7 in a rampage that killed 1,400 people and took hundreds hostage.
 
El-Daba said he was preparing for the worst. He bought blue string bracelets for his family members and tied them around both wrists. ""If something happens,"" he said, ""this way I will recognize them.""
 
A total of 756 Palestinians were killed in the past 24 hours, Gaza's health ministry said and at least 6,546 Palestinians had been killed by Israeli bombardment since Oct. 7.
 
🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 @Ibraheem_Abu_Mustafa #Gaza #Israel #war #reuters #reutersphotos",6914,680,True,True,ins_1,0.7713457197363939
Reuters,Cyy2Zd-LvUg,2023-10-24 20:12:34,GraphImage,"Mourners attend the funeral of Dana and Karmel Bachar at Kvutzat Shiller, Israel, October 24, 2023.
 
The mother and son were among those killed on Oct. 7 in Hamas's cross-border attack.
 
The Palestinian health ministry said on Tuesday that Israeli air strikes had killed more than 700 Palestinians in Hamas-run Gaza overnight, and ministry spokesman Ashraf Al-Qidra said it was the highest 24-hour death toll in Israel's two-week-old siege of the narrow strip.
 
The Israeli military said that it killed dozens of Hamas fighters overnight while hitting more than 400 Hamas targets, but that it would take time to destroy the Islamist militant group.
 
🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 Shir Torem #Israel #Gaza #war #conflict #reuters #reutersphotos",4915,1100,True,True,ins_1,0.8389401432781646
Reuters,CyoLNAPxCwa,2023-10-20 16:42:42,GraphImage,"Friends and family mourn Smadar Edan and Roy Edan at their funeral in Kfar Harif, Israel, October 20, 2023. The Edans were killed during the deadly infiltration by Hamas gunmen from the Gaza Strip while two of their children hid in a closet. Roy Edan, who was a photojournalist, documented the infiltration before he was shot. Their 3-year-old daughter, Abigail, remains unaccounted for. 
 
Israel has vowed to wipe out the Hamas Islamist group that rules Gaza, after its gunmen burst through the barrier fence surrounding the enclave on Oct. 7 and rampaged through Israeli towns and kibbutzes, killing 1,400 people, mainly civilians.
 
At least 4,137 Palestinians have been killed and 13,000 wounded in Gaza in Israeli strikes since Oct. 7, the Palestinian health ministry said.
 
📷 Violeta Santos Moura
 #israel #war #conflict #reuters #reutersphotos",4403,823,True,True,ins_1,0.8629684659692906
Reuters,CyjaF7rRMdU,2023-10-18 20:16:36,GraphImage,"A woman at a hospital in Khan Younis in the southern Gaza Strip embraces the body of a Palestinian child killed in Israeli strikes, October 17, 2023. 
 
Israel has put Gaza under a total siege and subjected it to intense bombardment. It has vowed to annihilate Hamas after the Islamist militant group killed 1,400 people and seized hostages in an Oct. 7 attack on Israel. The Gaza health ministry says Israeli air strikes have killed more than 3,000 since then.
 
🔗 Read the latest about the war at our link in bio. 📷 @MohammedSalem85 #gaza #israel #war #conflict #grief #reuters #reutersphotos",38912,2745,True,True,ins_1,0.7923117176272506
Reuters,CyeMKwaxC71,2023-10-16 19:38:43,GraphSidecar,"Reuters visuals journalist Issam Abdallah, 37, who was killed on October 13 while filming Israeli missile attacks at the Israeli-Lebanon border, brought courage, compassion and insight to his work covering some of the biggest news stories of the past decade.

Lebanon's army has said Israel fired the missile that killed Abdallah, and another Reuters reporter at the scene said he was killed by projectiles fired from the direction of Israel. Israel's military has said it will investigate. Reuters called on it to conduct a ""thorough, swift and transparent"" investigation, and said it was “critically important for journalists to be able to report freely and safely.""

Abdallah first began providing Reuters with footage some 16 years ago, working as a freelancer while completing his university studies. ""His passion was infectious, his professionalism without question and his humanity a shining light in the darkest places,"" said Lutfi Abu Aun, foreign affairs news editor at ITN News, who as a Reuters senior producer had hired Abdallah. 🔗 Read more at our link in bio.

#IssamAbdallah #Reuters #videojournalist #Lebanon #IsraelLebanon #Hamasattack #IsraelHamas #IsraelHamaswar #videonews",39384,1510,True,True,ins_1,0.5766750160981781
Reuters,CyY_V5xLiL2,2023-10-14 19:10:28,GraphSidecar,"Fatma Kanso, mother of Issam Abdallah, a Lebanese national and Reuters videojournalist who was killed in southern Lebanon by shelling from the direction of Israel, mourns over her son's body during his funeral in his home town of Al Khiyam, Lebanon, October 14, 2023. The second photo shows Issam working in the field in Turkey in February. 🔗 Read the obituary at our link in bio 📷 @ZohraBensemra #reuters #reutersphotos #journalism #issamabdallah",26777,2081,True,True,ins_1,0.5971726774932898
Reuters,CyT9pT_O8MB,2023-10-12 20:20:29,GraphVideo,"Israeli air strikes have made major cemeteries in Gaza dangerous to reach, so mourning families are burying their dead in informal graveyards dug in empty lots amid an intensifying siege that has pushed the tiny enclave towards a humanitarian catastrophe.
 
Gaza has been under Israeli bombardment since the Islamist militant group Hamas sent hundreds of fighters through frontier fences and into Israel on a bloody rampage that left more than 1,200 dead and scores held as hostages.
 
Funerals were also held across Israel for those killed during the Hamas attack — the bloodiest attack in Israel’s history. 🔗 Read more about the Israel-Hamas war at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",11584,2796,True,True,ins_1,0.7810880955036993
Reuters,CyTWm6qN9HZ,2023-10-12 14:38:18,GraphSidecar,"The war between Israel and Palestinian forces since militant group Hamas' weekend assault have created a huge and rising death toll on both sides. The war falls under a complex international system of justice that has emerged since World War Two. 

The International Criminal Court's founding Rome Statute gives it legal authority to investigate alleged crimes on the territory of its members or by their nationals, when domestic authorities are ""unwilling or unable"" to do so. On Tuesday, the ICC confirmed that its mandate applies to potential crimes committed in the current conflict and said it continues to gather information. 

🔗 Read more at the link in bio.",4697,537,True,True,ins_1,0.5341031644645555
Reuters,CyO9z3cOGwJ,2023-10-10 21:46:01,GraphVideo,"Drone footage shows damage in Gaza after Israel hit the enclave with the fiercest air strikes in the history of the conflict, taking revenge for the Hamas assaults that have triggered some of the worst blood-letting in 75 years. Hamas also fired rockets into Israel.  
 
Israel’s embassy in Washington said the death toll from the weekend Hamas attacks had surpassed 1,000. The victims were overwhelmingly civilians, gunned down in homes, on streets or at an outdoor dance party. 
 
At the morgue in Gaza’s Khan Younis hospital, bodies were laid on the ground on stretchers with names written on their bellies. Medics called for relatives to pick up bodies quickly because there was no more space for the dead.
 
🔗 Read more at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",9180,1162,True,True,ins_1,0.8086679837045085
Reuters,CyMYKLZrZOE,2023-10-09 21:37:10,GraphImage,"Israeli soldiers embrace as they mourn Ili Bar Sade, a soldier who was killed in an attack by Hamas militants, at his funeral in Tel Aviv, Israel, October 9, 2023.  

The Israeli military said on Monday it had called up an unprecedented 300,000 reservists and was imposing a total blockade of the Gaza Strip, in a sign it may be planning a ground assault in response to a devastating weekend attack when Hamas gunmen launched the deadliest raid into Israeli territory since Egypt and Syria's attacks in the Yom Kippur war 50 years ago. 

After hours of intense bombardment by Israeli jets, Hamas, the Islamist movement that controls Gaza, said it would execute an Israeli captive for every Israeli bombing of a civilian house without warning.

🔗 Read the latest developments on the war between Israel and Hamas at our link in bio. 📷 Hadas Parush

#Reuters #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #conflict #Gaza #IsraelGaza #war",7300,929,True,True,ins_1,0.8072329716917317
NYTimes,Cy1RizHMngR,2023-10-25 19:01:04,GraphSidecar,"Gaza, blockaded by Israel and Egypt for 16 years, has long had a precarious water supply. Residents have relied on groundwater filtered at water stations, desalination plants, a pipeline from Israel and bottled imports.

Now, the taps have run dry, trucks are no longer refilling household water tanks, and the desalination plants have largely ground to a halt for lack of electricity and fuel. Israel imposed a siege on Gaza on October 9 — cutting off water, food, electricity and fuel — in response to the attack on Israel two days earlier by Hamas, the armed Palestinian group that rules the strip.

Survival in Gaza now means not only escaping death from the thousands of Israeli airstrikes that have rained down over the past two weeks, but also finding enough to eat and drink. Some Gazans are skipping multiple meals to ensure their children can eat. Others have resorted to drinking brackish water or mixing potable water with contaminated water. The United Nations has called the situation a humanitarian catastrophe and has warned that all of Gaza is in danger of running out of water as a result of the Israeli siege. 

Read the full story and the latest news from Times journalists on the ground in Gaza at the link in our bio. Photos by @samarabuelouf",21347,3563,True,True,ins_8,0.7032152880087268
NYTimes,CyvyovBLMrA,2023-10-23 15:41:57,GraphSidecar,"Gaza has been under siege for two weeks, as Israel bombards the territory with airstrikes in response to a brutal assault by Hamas. Nearly half of Gaza’s two million people have been displaced, and they are facing increasingly desperate conditions, according to the U.N. Local officials say thousands have been killed.

The war began on Oct. 7, when Hamas, which controls Gaza, waged a brutal assault on Israel, killing more than 1,400 people. A ground offensive could be Israel’s next step. Its troops have been massing along the border, but it is unclear when they might enter Gaza.

One of the challenges they will face is that Hamas took more than 200 hostages from Israel, according to the Israeli military.

Tap the link in our bio for the latest updates on the war.

What’s in these photos:

Bodies of Palestinians killed by Israeli airstrikes on Nuseirat and Deir al Balah, both in central Gaza. 📸 @samarabuelouf

The families of Israelis held hostage in Gaza set more than 200 empty chairs — representing the number of confirmed hostages — around a long table bearing the traditional Sabbath wine and bread. 📸 @tamirhasacellphone

Palestinians evacuating a building hit by an Israeli bombardment in Rafah. 📸 Hatem Ali/@apnews

A convoy of 20 trucks carrying aid arriving through the Rafah border crossing into the Gaza Strip. 📸 @samarabuelouf

Mourning Roni Levy, who was killed in the Hamas attack on the Be’eri kibbutz, at a funeral on Sunday in Revivim, Israel. 📸 @sergeyponomarev

Mourning relatives who were killed in Israeli airstrikes in Khan Younis in the southern Gaza Strip. 📸 @yousef.masoud92

Israeli tanks massing near the border with Gaza on Saturday. 📸 @sergeyponomarev

Representatives of hostages’ families gathered on Saturday in Tel Aviv. 📸 @amitelk",71368,5643,True,True,ins_8,0.8814261262813056
NYTimes,CyqqbT2rVnB,2023-10-21 15:54:32,GraphVideo,"A convoy of 20 trucks carrying aid moved through the Rafah border crossing into Gaza from Egypt on Saturday, according to the U.N., after days of diplomatic wrangling to get food, water and medicine into the blockaded enclave where supplies were running out and hospitals were nearing collapse.

Aid officials welcomed the breakthrough but warned that the trucks, which the U.N. said carried “lifesaving supplies,” were barely enough to start addressing the spiraling humanitarian crisis in Gaza.

This is a developing story. Tap the link in our bio for the latest updates on the war.",23664,2249,True,True,ins_8,0.7045711262979495
NYTimes,CylwPUJOiFn,2023-10-19 18:08:36,GraphSidecar,"The U.N. has brokered an agreement that lays the groundwork for humanitarian aid to enter Gaza from Egypt, two officials said on Thursday, although the details of how and when the desperately needed food and medicine would be delivered were not immediately disclosed.

Gazans, already living under a blockade by Israel and Egypt, have been increasingly desperate since Israel responded to Hamas’s brutal Oct. 7 terrorist attack with airstrikes and a “complete siege” of the enclave. Nearly half the population has been displaced, according to the U.N., and dwindling essential resources threaten disaster for its more than two million residents.

Gaza health officials said at a news conference that at least 3,785 people had been killed in the enclave since Oct. 7. The figures are believed to include casualties from the hospital explosion in Gaza City. 

Tap the link in our bio to read the latest news on the war.

What's in these photos:

A funeral on Thursday for children who were killed in raids on Khan Younis, a city in the southern Gaza Strip. 📸@samarabuelouf

 Family members grieving during the funeral of Yitzhak Siton, 76, on Wednesday in Hod HaSharon, Israel. 📸@tamirhasacellphone

The scene at Ahli Arab Hospital in Gaza City on Wednesday, a day after hundreds were killed by an explosion at the building. 📸 Mohammed Saber/EPA-EFE/Shutterstock 

Families and their supporters standing outside of Kirya military base in Tel Aviv, holding pictures of kidnapped relatives, on Wednesday. 📸 @avishag_sy

Displaced people taking shelter in a school in Khan Younis, Gaza Strip, on Thursday. 📸 @samarabuelouf

Candles in Dizengoff Square in Tel Aviv, placed in memory of the victims of the Oct. 7 attack by Hamas. 📸 Ahmad Gharabli/AFP via Getty Images",143927,6954,True,True,ins_8,0.9062082437295245
NYTimes,Cygl2XbuTmK,2023-10-17 18:01:36,GraphSidecar,"More than 600,000 people have fled their homes in Gaza amid Israeli airstrikes and an anticipated ground offensive in retaliation for the brutal attacks Hamas launched in Israel on Oct. 7.
Israeli troops have been massing along the border, but it is unclear when they would enter Gaza. One challenge they would face is that Hamas has taken at least 199 people hostage, according to the Israeli military.
President Biden’s planned visit to Israel on Wednesday would come as conditions in besieged Gaza grow ever more desperate. Early Tuesday morning, the U.S. again expressed hope that it was close to an aid agreement and to establishing “safe zones” in southern Gaza, but what little remains of the enclave’s food, fuel and water supplies were dwindling fast
.
Tap the link in our bio to read the latest news.

What's in these photos:

Israelis with U.S. citizenship boarded a cruise ship to Cyprus, run by the U.S. embassy, on Monday in Haifa, Israel. 📸 @amitelk

Palestinians pulling the wounded and dead from the rubble of a building that was hit by Israeli airstrikes in Khan Younis on Tuesday. 📸 @yousef.masoud92

Officers carrying the coffin of their fellow superintendent Dan Granot on Sunday in Zikhron Ya’akov, Israel. 📸 @amitelk

Dark streets in Khan Younis on Monday. 📸 @samarabuelouf

Israeli soldiers loading a tank as they prepared to move toward the Gaza Strip in Be'eri, Israel, on Saturday. 📸 @sergeyponomarev

Palestinians and dual citizens at the Rafah Border Crossing, waiting for the border to open to cross into Egypt, in the southern Gaza Strip on Monday. @samarabuelouf 

Posters of kidnapped Israelis on a main street in Tel Aviv on Sunday. 📸 @amitelk",35920,2414,True,True,ins_8,0.8905461237174589
NYTimes,CyQ1KbyLgS8,2023-10-11 15:07:34,GraphSidecar,"Israel announced the formation of an emergency government on Wednesday as Israelis and Palestinians braced for a possible escalation of the war with Hamas and more harrowing details emerged of atrocities carried out by Palestinian assailants during their cross-border rampage.

The deal came as the devastation of the Hamas incursion over the weekend was becoming clear: bodies in the streets, people shot dead at a bus stop, bullet holes in residential walls. Israel said the death toll in the attack had risen to 1,200, with an estimated 150 people believed to be held hostage in Gaza.

We’re covering the war live. Tap the link in our bio for the latest updates.

What’s in these photos:

A Palestinian woman mourns over the bodies of her three siblings who were killed in an airstrike in Gaza City on Wednesday. 📸@samarabuelouf

Israeli soldiers with the bodies of Israeli civilians near the border with Gaza.📸
 @sergeyponomarev

Surveying the damage in the Al-Rimal neighborhood of Gaza after Israeli strikes. 📸 @samarabuelouf

Family and friends of Amit Man, 22, a paramedic, grieving beside her grave in Netivot, Israel. 📸 @tamirhasacellphone

A salvo of rockets fired from Gaza. 📸 Mahmud Hams/AFP — Getty Images

Israelis taking cover in a shelter in Ashkelon as a siren warns of incoming rockets from Gaza. 📸 Ohad Zwigenberg/@apnews

A discarded stroller and items of clothing sit on the side of the road near Sderot, Israel. 📸 Martin Divisek/EPA, via Shutterstock

Palestinians identifying bodies at al-Shifa hospital in Gaza City. 📸@samarabuelouf",88365,3627,True,True,ins_8,0.8654324440430167
NYTimes,CyL50HcLXi1,2023-10-09 17:12:01,GraphSidecar,"Israel’s defense minister ordered a “complete siege” of the long-blockaded Gaza Strip on Monday, as Israeli forces battled Palestinian fighters in border towns for a third day and launched retaliatory strikes that hit a mosque and a marketplace in Gaza.

Prime Minister Benjamin Netanyahu of Israel warned on Sunday of a “long and difficult war” ahead. A day earlier, Hamas, a militant group that controls Gaza, launched thousands of rockets into central and southern parts of Israel, as heavily armed gunmen crossed border fences into Israeli communities. The attack was the most brazen on Israel since the 1973 Arab-Israeli war.

Israel responded with heavy airstrikes on Gazan cities into Monday morning. Hamas also continued to fire rockets into Israel overnight. This is a developing story. Tap the link in our bio for live updates.

What’s in these photos: 

The body of a child was recovered from under the rubble of the Soussi Mosquein in Gaza City’s Shati refugee camp, which Israeli warplanes bombed. 📸 @samarabuelouf

Mourners grieving at the funeral of Col. Roi Levy, 44, at Israel’s military cemetery at Mount Herzl in Jerusalem. 📸 @tamirhasacellphone

A Palestine Red Crescent Society member carrying a wounded child at Al-Shifa Hospital in Gaza City. 📸 Haitham Imad/EPA, via Shutterstock

Israelis seeking shelter after a rocket siren was sounded in Jerusalem. 📸 @tamirhasacellphone

Destruction around the Ahmed Yassin Mosque, which Israeli airstrikes destroyed, in Gaza City. 📸 @samarabuelouf

A wounded Palestinian woman cried out, as she held the body of her daughter at Al-Shifa Hospital in Gaza City. 📸 Haitham Imad/EPA, via Shutterstock

People hiding under the stairs after their home was destroyed when Israeli war planes bombed the Western Mosque, west of Gaza City. 📸 @samarabuelouf

The funeral of an Israeli soldier, Yuval Ben Yaakov, in the cemetery in Kfar Menahem. 📸 @avishag_sy",189261,6667,True,True,ins_8,0.8672116763141371
Reuters,CzFEK7juL6L,2023-10-31 22:00:18,GraphVideo,"Palestinian medics said at least 50 Palestinians were killed when Israeli air strikes hit a densely populated refugee camp in north Gaza on Tuesday, as Israeli ground forces battled Hamas gunmen based in a sprawling tunnel network.
 
Israeli military spokesperson Lieutenant Colonel Richard Hecht, speaking to CNN, confirmed the Israeli strike on Jabalia refugee camp and said it targeted “a very senior Hamas commander in that area.” He added: “We’re looking into it and we’ll be coming out with more data as we learn what happened there.”
 
U.N. and other aid officials said civilians in the besieged Palestinian enclave were engulfed by a public health catastrophe, with hospitals struggling to treat snowballing casualties as electricity supplies peter out.
 
Israeli Prime Minister Benjamin Netanyahu dismissed international calls for a “humanitarian pause” in fighting to enable emergency aid deliveries to civilians suffering from critical shortages of food, medicine, drinking water and fuel.
 
🔗 Read more at our link in bio.
 
#video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict #GazaCity #Jabalia",8072,1578,True,True,ins_8,0.8829402879553984
Reuters,CzCqJ-TO0FS,2023-10-30 23:34:07,GraphVideo,"Gaza residents broke into U.N. warehouses, grabbing flour and other essential items in a sign they had reached “breaking point,” the United Nations Palestinian refugee agency said.
 
“Right now people are in survival mode. It’s about getting enough flour and it’s about getting enough water,” said Tom White, director of UNWRA Affairs in Gaza.
 
Aid to Gaza has been choked since Israel began bombarding the Palestinian enclave, killing 8,306 people, including 3,457 minors, according to medical authorities in Hamas-run Gaza. 
 
Israel’s bombardment comes in response to an attack by Hamas on the country that killed 1,400 people, mostly civilians. Israeli forces are moving slowly in a ground offensive in Gaza in part to keep open the possibility of drawing Hamas militants to negotiate the release of more than 200 hostages.
 
🔗 Read more at our link in bio.

#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict #UnitedNations #UNRWA",7377,1051,True,True,ins_8,0.9185590039082253
